row,L_id,code,condition,trial_in_recording,onset_sample
172459,L3739,11,standard,49,112726
172460,L3739,22,deviant_target,50,113720
172461,L3739,11,standard,51,114735
172462,L3739,11,standard,52,115756
172463,L3739,11,standard,53,116755
172464,L3739,11,standard,54,117770
172465,L3739,22,deviant_target,55,118764
172466,L3739,11,standard,56,119763
172467,L3739,11,standard,57,120762
172468,L3739,11,standard,58,151805
172469,L3739,11,standard,59,152797
172470,L3739,11,standard,60,153798
172471,L3739,11,standard,61,154813
172472,L3739,11,standard,62,155834
172473,L3739,11,standard,63,156834
172474,L3739,11,standard,64,157826
172475,L3739,11,standard,65,158831
172476,L3739,11,standard,66,159830
172477,L3739,11,standard,67,160846
172478,L3739,22,deviant_target,68,161861
172479,L3739,11,standard,69,162861
172480,L3739,11,standard,70,163854
172481,L3739,11,standard,71,164876
172482,L3739,11,standard,72,165875
172483,L3739,22,deviant_target,73,166890
172484,L3739,11,standard,74,167883
172485,L3739,11,standard,75,168904
172486,L3739,11,standard,76,169898
172487,L3739,11,standard,77,170902
172488,L3739,22,deviant_target,78,171896
172489,L3739,11,standard,79,172896
172490,L3739,22,deviant_target,80,173899
172491,L3739,11,standard,81,174899
172492,L3739,11,standard,82,175893
172493,L3739,11,standard,83,176896
172494,L3739,11,standard,84,177895
172495,L3739,22,deviant_target,85,178895
172496,L3739,11,standard,86,179888
172497,L3739,11,standard,87,180893
172498,L3739,11,standard,88,212928
172499,L3739,11,standard,89,213927
172500,L3739,11,standard,90,214922
172501,L3739,11,standard,91,215926
172502,L3739,11,standard,92,216925
172503,L3739,11,standard,93,217923
172504,L3739,11,standard,94,218935
172505,L3739,11,standard,95,219938
172506,L3739,11,standard,96,220931
172507,L3739,22,deviant_target,97,221950
172508,L3739,11,standard,98,222950
172509,L3739,11,standard,99,223964
172510,L3739,11,standard,100,224962
172511,L3739,11,standard,101,225979
172512,L3739,22,deviant_target,102,226978
172513,L3739,11,standard,103,227976
172514,L3739,11,standard,104,228991
172515,L3739,11,standard,105,230012
172516,L3739,11,standard,106,231006
172517,L3739,22,deviant_target,107,232009
172518,L3739,11,standard,108,233004
172519,L3739,22,deviant_target,109,234018
172520,L3739,11,standard,110,235024
172521,L3739,11,standard,111,236018
172522,L3739,11,standard,112,237037
172523,L3739,11,standard,113,238049
172524,L3739,22,deviant_target,114,239047
172525,L3739,11,standard,115,240051
172526,L3739,11,standard,116,241067
172527,L3739,11,standard,117,272113
172528,L3739,11,standard,118,273114
172529,L3739,11,standard,119,274134
172530,L3739,11,standard,120,275129
172531,L3739,11,standard,121,276128
172532,L3739,11,standard,122,277147
172533,L3739,11,standard,123,278164
172534,L3739,11,standard,124,279159
172535,L3739,11,standard,125,280175
172536,L3739,11,standard,126,281189
172537,L3739,22,deviant_target,127,282187
172538,L3739,11,standard,128,283209
172539,L3739,11,standard,129,284203
172540,L3739,11,standard,130,285202
172541,L3739,11,standard,131,286201
172542,L3739,22,deviant_target,132,287201
172543,L3739,11,standard,133,288199
172544,L3739,11,standard,134,289215
172545,L3739,11,standard,135,290352
172546,L3739,11,standard,136,291350
172547,L3739,22,deviant_target,137,292349
172548,L3739,11,standard,138,293349
172549,L3739,22,deviant_target,139,294348
172550,L3739,11,standard,140,295342
172551,L3739,11,standard,141,296358
172552,L3739,11,standard,142,297358
172553,L3739,11,standard,143,298373
172554,L3739,22,deviant_target,144,299371
172555,L3742,11,standard,0,31710
172556,L3742,11,standard,1,32704
172557,L3742,11,standard,2,33699
172558,L3742,11,standard,3,35686
172559,L3742,11,standard,4,36681
172560,L3742,11,standard,5,37675
172561,L3742,22,deviant_target,6,38668
172562,L3742,11,standard,7,39662
172563,L3742,11,standard,8,40656
172564,L3742,11,standard,9,43638
172565,L3742,11,standard,10,44632
172566,L3742,11,standard,11,45625
172567,L3742,11,standard,12,46620
172568,L3742,11,standard,13,47614
172569,L3742,11,standard,14,48608
172570,L3742,22,deviant_target,15,49602
172571,L3742,11,standard,16,50595
172572,L3742,11,standard,17,51589
172573,L3742,11,standard,18,52583
172574,L3742,11,standard,19,53572
172575,L3742,22,deviant_target,20,55559
172576,L3742,11,standard,21,58541
172577,L3742,22,deviant_target,22,59535
172578,L3742,22,deviant_target,23,60529
172579,L3742,11,standard,24,91589
172580,L3742,11,standard,25,92577
172581,L3742,11,standard,26,93571
172582,L3742,11,standard,27,94566
172583,L3742,11,standard,28,95559
172584,L3742,11,standard,29,96553
172585,L3742,11,standard,30,97547
172586,L3742,22,deviant_target,31,98541
172587,L3742,11,standard,32,99535
172588,L3742,11,standard,33,100529
172589,L3742,11,standard,34,101523
172590,L3742,11,standard,35,102511
172591,L3742,11,standard,36,104499
172592,L3742,11,standard,37,106486
172593,L3742,11,standard,38,107480
172594,L3742,11,standard,39,108468
172595,L3742,22,deviant_target,40,109462
172596,L3742,11,standard,41,110456
172597,L3742,11,standard,42,111450
172598,L3742,11,standard,43,112444
172599,L3742,11,standard,44,113438
172600,L3742,11,standard,45,114432
172601,L3742,22,deviant_target,46,115420
172602,L3742,11,standard,47,117407
172603,L3742,11,standard,48,118401
172604,L3742,22,deviant_target,49,119390
172605,L3742,22,deviant_target,50,120384
172606,L3742,11,standard,51,151396
172607,L3742,11,standard,52,152389
172608,L3742,11,standard,53,153383
172609,L3742,11,standard,54,154377
172610,L3742,11,standard,55,155371
172611,L3742,11,standard,56,156365
172612,L3742,11,standard,57,157359
172613,L3742,22,deviant_target,58,158353
172614,L3742,11,standard,59,159347
172615,L3742,11,standard,60,160335
172616,L3742,11,standard,61,161329
172617,L3742,11,standard,62,162323
172618,L3742,11,standard,63,163317
172619,L3742,11,standard,64,164310
172620,L3742,11,standard,65,165304
172621,L3742,11,standard,66,166299
172622,L3742,11,standard,67,167293
172623,L3742,11,standard,68,168286
172624,L3742,22,deviant_target,69,169280
172625,L3742,11,standard,70,170274
172626,L3742,11,standard,71,171268
172627,L3742,11,standard,72,174250
172628,L3742,11,standard,73,176238
172629,L3742,11,standard,74,177232
172630,L3742,11,standard,75,178225
172631,L3742,22,deviant_target,76,179220
172632,L3742,22,deviant_target,77,180213
172633,L3742,11,standard,78,211225
172634,L3742,11,standard,79,212219
172635,L3742,11,standard,80,213214
172636,L3742,11,standard,81,214207
172637,L3742,11,standard,82,215201
172638,L3742,11,standard,83,216195
172639,L3742,11,standard,84,217184
172640,L3742,22,deviant_target,85,218178
172641,L3742,11,standard,86,219171
172642,L3742,11,standard,87,222153
172643,L3742,11,standard,88,223147
172644,L3742,11,standard,89,224141
172645,L3742,11,standard,90,225136
172646,L3742,11,standard,91,226129
172647,L3742,11,standard,92,227122
172648,L3742,11,standard,93,228116
172649,L3742,22,deviant_target,94,229110
172650,L3742,11,standard,95,230104
172651,L3742,11,standard,96,231098
172652,L3742,11,standard,97,232092
172653,L3742,11,standard,98,233087
172654,L3742,22,deviant_target,99,235068
172655,L3742,11,standard,100,236062
172656,L3742,11,standard,101,237056
172657,L3742,11,standard,102,238050
172658,L3742,22,deviant_target,103,239044
172659,L3742,22,deviant_target,104,240032
172660,L3742,11,standard,105,271044
172661,L3742,11,standard,106,272038
172662,L3742,11,standard,107,273032
172663,L3742,11,standard,108,274026
172664,L3742,11,standard,109,275020
172665,L3742,11,standard,110,276014
172666,L3742,11,standard,111,277007
172667,L3742,22,deviant_target,112,278001
172668,L3742,11,standard,113,278995
172669,L3742,11,standard,114,279989
172670,L3742,11,standard,115,280984
172671,L3742,11,standard,116,281978
172672,L3742,11,standard,117,282971
172673,L3742,11,standard,118,283965
172674,L3742,11,standard,119,284959
172675,L3742,11,standard,120,285953
172676,L3742,11,standard,121,286947
172677,L3742,11,standard,122,287940
172678,L3742,22,deviant_target,123,288935
172679,L3742,11,standard,124,289929
172680,L3742,11,standard,125,290922
172681,L3742,11,standard,126,291911
172682,L3742,11,standard,127,292905
172683,L3742,11,standard,128,293898
172684,L3742,22,deviant_target,129,294892
172685,L3742,11,standard,130,295886
172686,L3742,11,standard,131,296880
172687,L3742,11,standard,132,297868
172688,L3742,22,deviant_target,133,298862
172689,L3742,22,deviant_target,134,299856
172690,L3749,11,standard,0,31270
172691,L3749,11,standard,1,32270
172692,L3749,11,standard,2,33269
172693,L3749,11,standard,3,34269
172694,L3749,11,standard,4,35270
172695,L3749,11,standard,5,36269
172696,L3749,11,standard,6,37269
172697,L3749,11,standard,7,38269
172698,L3749,11,standard,8,39269
172699,L3749,11,standard,9,40269
172700,L3749,22,deviant_target,10,41269
172701,L3749,11,standard,11,42273
172702,L3749,22,deviant_target,12,43270
172703,L3749,11,standard,13,44269
172704,L3749,11,standard,14,45269
172705,L3749,11,standard,15,46269
172706,L3749,11,standard,16,47269
172707,L3749,11,standard,17,48270
172708,L3749,22,deviant_target,18,49269
172709,L3749,11,standard,19,50269
172710,L3749,11,standard,20,51269
172711,L3749,22,deviant_target,21,52269
172712,L3749,11,standard,22,53269
172713,L3749,11,standard,23,54270
172714,L3749,11,standard,24,55269
172715,L3749,22,deviant_target,25,56269
172716,L3749,11,standard,26,57269
172717,L3749,11,standard,27,58269
172718,L3749,11,standard,28,59269
172719,L3749,11,standard,29,60269
172720,L3749,11,standard,30,91299
172721,L3749,11,standard,31,92303
172722,L3749,11,standard,32,93303
172723,L3749,11,standard,33,94303
172724,L3749,11,standard,34,95303
172725,L3749,11,standard,35,96303
172726,L3749,11,standard,36,97303
172727,L3749,11,standard,37,98303
172728,L3749,11,standard,38,99303
172729,L3749,11,standard,39,100303
172730,L3749,22,deviant_target,40,101303
172731,L3749,11,standard,41,102303
172732,L3749,22,deviant_target,42,103303
172733,L3749,11,standard,43,104303
172734,L3749,11,standard,44,105303
172735,L3749,11,standard,45,106303
172736,L3749,11,standard,46,107303
172737,L3749,11,standard,47,108303
172738,L3749,22,deviant_target,48,109303
172739,L3749,11,standard,49,110303
172740,L3749,11,standard,50,111303
172741,L3749,22,deviant_target,51,112303
172742,L3749,11,standard,52,113303
172743,L3749,11,standard,53,114303
172744,L3749,11,standard,54,115303
172745,L3749,22,deviant_target,55,116305
172746,L3749,11,standard,56,117304
172747,L3749,11,standard,57,118310
172748,L3749,11,standard,58,119303
172749,L3749,11,standard,59,120303
172750,L3749,11,standard,60,151381
172751,L3749,11,standard,61,152387
172752,L3749,11,standard,62,153387
172753,L3749,11,standard,63,154387
172754,L3749,11,standard,64,155387
172755,L3749,11,standard,65,156387
172756,L3749,11,standard,66,157387
172757,L3749,11,standard,67,158388
172758,L3749,11,standard,68,159387
172759,L3749,11,standard,69,160387
172760,L3749,22,deviant_target,70,161387
172761,L3749,11,standard,71,162387
172762,L3749,22,deviant_target,72,163387
172763,L3749,11,standard,73,164388
172764,L3749,11,standard,74,165387
172765,L3749,11,standard,75,166387
172766,L3749,11,standard,76,167387
172767,L3749,11,standard,77,168387
172768,L3749,22,deviant_target,78,169387
172769,L3749,11,standard,79,170387
172770,L3749,11,standard,80,171387
172771,L3749,22,deviant_target,81,172387
172772,L3749,11,standard,82,173387
172773,L3749,11,standard,83,174387
172774,L3749,11,standard,84,175388
172775,L3749,22,deviant_target,85,176387
172776,L3749,11,standard,86,177387
172777,L3749,11,standard,87,178388
172778,L3749,11,standard,88,179387
172779,L3749,11,standard,89,180387
172780,L3749,11,standard,90,211417
172781,L3749,11,standard,91,212422
172782,L3749,11,standard,92,213421
172783,L3749,11,standard,93,214422
172784,L3749,11,standard,94,215421
172785,L3749,11,standard,95,216423
172786,L3749,11,standard,96,217421
172787,L3749,11,standard,97,218421
172788,L3749,11,standard,98,219421
172789,L3749,11,standard,99,220421
172790,L3749,22,deviant_target,100,221421
172791,L3749,11,standard,101,222421
172792,L3749,22,deviant_target,102,223421
172793,L3749,11,standard,103,224421
172794,L3749,11,standard,104,225421
172795,L3749,11,standard,105,226421
172796,L3749,11,standard,106,227421
172797,L3749,11,standard,107,228421
172798,L3749,22,deviant_target,108,229421
172799,L3749,11,standard,109,230421
172800,L3749,11,standard,110,231421
172801,L3749,22,deviant_target,111,232421
172802,L3749,11,standard,112,233422
172803,L3749,11,standard,113,234421
172804,L3749,11,standard,114,235422
172805,L3749,22,deviant_target,115,236421
172806,L3749,11,standard,116,237421
172807,L3749,11,standard,117,238421
172808,L3749,11,standard,118,239421
172809,L3749,11,standard,119,240421
172810,L3749,11,standard,120,271452
172811,L3749,11,standard,121,272455
172812,L3749,11,standard,122,273455
172813,L3749,11,standard,123,274455
172814,L3749,11,standard,124,275455
172815,L3749,11,standard,125,276455
172816,L3749,11,standard,126,277455
172817,L3749,11,standard,127,278455
172818,L3749,11,standard,128,279455
172819,L3749,11,standard,129,280455
172820,L3749,22,deviant_target,130,281455
172821,L3749,11,standard,131,282455
172822,L3749,22,deviant_target,132,283455
172823,L3749,11,standard,133,284455
172824,L3749,11,standard,134,285455
172825,L3749,11,standard,135,286455
172826,L3749,11,standard,136,287455
172827,L3946,11,standard,0,34966
172828,L3946,11,standard,1,35966
172829,L3946,11,standard,2,36964
172830,L3946,11,standard,3,38983
172831,L3946,11,standard,4,40000
172832,L3946,11,standard,5,42030
172833,L3946,11,standard,6,43029
172834,L3946,11,standard,7,45039
172835,L3946,11,standard,8,46038
172836,L3946,22,deviant_target,9,47043
172837,L3946,11,standard,10,48036
172838,L3946,22,deviant_target,11,50033
172839,L3946,11,standard,12,51049
172840,L3946,11,standard,13,52064
172841,L3946,22,deviant_target,14,56112
172842,L3946,11,standard,15,94241
172843,L3946,11,standard,16,95257
172844,L3946,11,standard,17,96278
172845,L3946,11,standard,18,97276
172846,L3946,11,standard,19,98288
172847,L3946,11,standard,20,99301
172848,L3946,11,standard,21,100306
172849,L3946,11,standard,22,101305
172850,L3946,11,standard,23,102316
172851,L3946,11,standard,24,105346
172852,L3946,11,standard,25,106363
172853,L3946,22,deviant_target,26,107362
172854,L3946,11,standard,27,108361
172855,L3946,22,deviant_target,28,109361
172856,L3946,22,deviant_target,29,110359
172857,L3946,11,standard,30,111380
172858,L3946,11,standard,31,112373
172859,L3946,11,standard,32,113394
172860,L3946,11,standard,33,114393
172861,L3946,11,standard,34,115409
172862,L3946,22,deviant_target,35,116408
172863,L3946,22,deviant_target,36,117424
172864,L3946,11,standard,37,153448
172865,L3946,11,standard,38,154454
172866,L3946,11,standard,39,156468
172867,L3946,11,standard,40,157484
172868,L3946,11,standard,41,168520
172869,L3946,11,standard,42,175529
172870,L3946,22,deviant_target,43,176528
172871,L3946,22,deviant_target,44,177526
172872,L3946,11,standard,45,178544
172873,L3946,11,standard,46,179546
172874,L3946,11,standard,47,180540
172875,L3946,11,standard,48,181538
172876,L3946,11,standard,49,213593
172877,L3946,11,standard,50,214590
172878,L3946,11,standard,51,215590
172879,L3946,11,standard,52,217592
172880,L3946,11,standard,53,218592
172881,L3946,11,standard,54,220605
172882,L3946,11,standard,55,223603
172883,L3946,11,standard,56,224598
172884,L3946,11,standard,57,242716
172885,L3946,11,standard,58,276784
172886,L3946,11,standard,59,277796
172887,L3946,11,standard,60,279810
172888,L3946,11,standard,61,282828
172889,L3946,11,standard,62,283828
172890,L3946,11,standard,63,286837
172891,L3946,22,deviant_target,64,287852
172892,L3946,22,deviant_target,65,289870
172893,L3946,11,standard,66,291864
172894,L3946,11,standard,67,293884
172895,L3946,11,standard,68,294894
172896,L3946,11,standard,69,299924
172897,L3953,11,standard,0,33544
172898,L3953,11,standard,1,34556
172899,L3953,11,standard,2,36557
172900,L3953,11,standard,3,38573
172901,L3953,11,standard,4,39571
172902,L3953,11,standard,5,40566
172903,L3953,11,standard,6,41580
172904,L3953,11,standard,7,42585
172905,L3953,11,standard,8,43583
172906,L3953,11,standard,9,44578
172907,L3953,11,standard,10,45582
172908,L3953,11,standard,11,46580
172909,L3953,11,standard,12,47580
172910,L3953,11,standard,13,48597
172911,L3953,11,standard,14,49606
172912,L3953,11,standard,15,50623
172913,L3953,11,standard,16,51624
